author,text,like_count,reply_count,published_at
@hanafiwazir4597,Pengalaman pribadi anda dengan investasi barangkali menjadi 0.0001% dari seluruh kejadian di dunia saham tapi mungkin 80% cara kerja investasi menurut Anda.,0,0,2022-12-04T09:25:42Z
@moriartygaming46,"sering dikerjai kek gitu, ternyata oh ternyata. sy pikir2 lg deh untuk trading saham. bisa2 uang tabungan sy ludes puol. tx bro.",0,0,2022-12-04T09:24:15Z
@tavernsong,"Market forecaster will fill your ear, but never fill your pocket ~ Warren Buffet",10,0,2022-12-04T08:00:59Z
@tavernsong,"Without data, you just another person with opinion ~ Eckhart Tolle",2,0,2022-12-04T08:00:14Z
@ugun9717,"Saran download dulu video ini karena rawan di take down, tau sendiri lah speak up kebenaran di sosmed biasanya ada pihak yang di rugikan kaya videonya Bennix buka bukaan bongkar pasar modal banyak yang hilang videonya",0,0,2022-12-04T07:57:25Z
@miiqbal44,keren lu timoty,0,0,2022-12-04T07:03:52Z
@JohannesClinton,"1000% true semua!!!!
gw yg udh 10thn di dunia saham, sampe kapan pun gw gak akan pernah ngajak temen/sodara/siapapun untuk terjun ke dunia saham.",9,6,2022-12-04T06:47:56Z
@IbnuHabibi_,"This won't matter for you now (perhaps), please invest in teeth readjustment. You'll thank you're 22 year-old-self later. Btw, good content as always.",0,0,2022-12-04T06:47:13Z
@hendra418,Ya semoga ga jd boomerang ya,0,0,2022-12-04T06:19:05Z
@kuyangKrispy,"Wahhhhh  video paling the best,ko Timothy 🙏",0,0,2022-12-04T05:48:42Z
@bvgs5,Thx infonya bro..,0,0,2022-12-04T05:10:11Z
@Ahyar_Junaedi,Terima kasih sharingnya Koh...boleh sharing cara ngajarin anak SMP mengenal saham ga koh? (soalnya Koh Ronald cerita sudah mengenal saham sejak SMP),3,2,2022-12-04T04:53:39Z
@faridmuslim7415,Makanya ada yg bilang saham itu deket ma judi ..😄,0,0,2022-12-04T04:50:43Z
@einsfreund1213,Quality content 🔥,0,0,2022-12-04T03:54:34Z
@mrsahamcharlielynch,"Klo ga suka sama netizennya blok aja. Kelar. Saya begitu, Karena Saya ga butuh siapapun utk naikin harga saham dan pasti naik. Dan satu lagi, ga usa bahas2 emiten. Dengan begitu mustahil dibilang kita pom2.",0,0,2022-12-04T03:39:57Z
@sepp_fx,kalo saham US gmna bro ?,0,0,2022-12-04T03:32:34Z
@Gilangrazan,Waduuh.. masih megang barang yang kemaren masuk MSCI,0,0,2022-12-04T03:12:48Z
@dongery2931,part 2 ko,0,0,2022-12-04T02:54:24Z
@ekawahyu6442,"Curang Koh, Mulai di umur 15 Hahaa, Sampe umur 25 saya buta akan investasi, mulai di umur 25, Tetep bersyukur seenggaknya sudah mulai",1,0,2022-12-04T02:43:23Z
@dedeyurianto2054,"Jangan takut beli saham, kalo takut beli tanah kapling aja",0,0,2022-12-04T02:32:37Z
@zul_TV,Makasih banyak koh pencerahannya. Tolong di bantu koh untuk yg bru terjun di dunia saham. Solusinya gimna koh.,1,0,2022-12-04T02:16:45Z
@hherrr,"Gila lu sih keren bget bro👍 all support for you,saran gua,sekalian bikinin series aja nih bro🙏🏻",0,0,2022-12-04T02:06:23Z
@heypermana,Bandar tetap kalah sama warren buffet 😂,0,0,2022-12-04T02:04:31Z
@zevow,ini berlaku buat trader dan scalper doang ga sih? Kalau buat yang invest 10-20 tahun di emiten blue chip ga ngaruh kan ya?,0,1,2022-12-04T00:33:34Z
@dimasmusa,Lu mulai rugi ya ?,0,0,2022-12-04T00:29:08Z
@sebutsajaardan8936,zero some game yg ada deviden nya 😄,0,0,2022-12-04T00:28:59Z
@valuemomentumtrading,Bikin part 2 dong. Kayanya belum selesai ya.,0,0,2022-12-03T23:45:14Z
@iwan9571,Merinding gue nonton ini jadi kebayang dan lagi mempertanyakan diri apakah gue termasuk ke makan permainan bandar ya wkwk,1,0,2022-12-03T23:37:06Z
@rifkirismawan21,Sssttt jangan dispill bang. Wkwkwk,0,0,2022-12-03T21:48:49Z
@obyzahry,bereteman dengan 5 Bandar lebih baik daripada berteman dengan 100 teknikalis.,0,0,2022-12-03T21:42:58Z
@Rizallzzz,Buka terus bang biar ritel di bodoh2hin semngats,1,0,2022-12-03T19:52:11Z
@zeinfahrozi1733,"Yang mau tau spesifik ada salah satu kasus nih saham SULI dan dibahas ama agan Fransiskus Wiguna. Ini keren banget video nya 

https://www.youtube.com/watch?v=1cHNMByZfRE",0,0,2022-12-03T19:41:32Z
@SotazerID,Loh.. Kok udah selesai videonya... Kurang panjang bang.. Next part 2 ya....,0,0,2022-12-03T18:49:24Z
@muhammadmuhajiralfath5793,"Makasih ko infonya, sangat bermanfaat",0,0,2022-12-03T18:32:21Z
@icantsmiletoday380,Apa kripto juga sama,0,0,2022-12-03T18:11:23Z
@6sxs,Wow ngeri sekali 🫢,0,0,2022-12-03T17:56:45Z
@utuhputra9095,"Bagus banget ini, tp maaf ngomongnya jangan cepet2, saya masih baru di saham",0,0,2022-12-03T16:45:44Z
@bayou__,"gw setuju,",0,0,2022-12-03T15:41:19Z
@xiaosandy1834,"Buat pemain saham yang udah lama atau orang yang udah lama berkecimpung dunia finansial sih semua yang diceritain di sini bukan rahasia sama sekali atau istilahnya “udah rahasia umum” lah. Ga seberbahaya itu sampe bilang kemungkinan di-take down. Cuma karena konten ini memang jelas buat awam dan investor pemula, perspektif dan efek menakut-nakutinya, boleh lah. Research-nya lumayan lengkap. You masih muda juga. Salut, Bro 😂

Saran, lebih dorong long-term investor buat investing aja dan jauhi trading atau scalping yang high risk. Fundamental analysis dibutuhkan buat long-term investing itu, dan technical analysis dibutuhkan buat cari timing masuk. Permainan pihak manajemen, para bandar dll yang maenin harga ga usah terlalu dipikirin lah kalo main jangka panjang. Liat emiten pake 5C 5P 3R aja buat liat seberapa going concern bisnisnya itu. Kebanyakan orang kita, mindset-nya itu “pengen cepet kaya” dengan main saham atau investasi lain. Educate mereka bahwa mindset begitu itu salah. Educate mereka untuk bisa punya grow mindset macem you punya 👍🏻",4,0,2022-12-03T15:35:53Z
@angkasareynaldi1810,"Ilmu yg bisa didapet dari video ini bener bener banyakk, jadi lebih tau.  Thank you, suksess selaluu",1,0,2022-12-03T15:11:27Z
@gigihadip,"Mantap koo ilmunya, isinya daging semua. Sangat manfaat buat kita” para retail yg perlu upgrade ilmu terus. Di tunggu part 2 nya 👍🏻",6,0,2022-12-03T14:40:37Z
@dendikadarsan4745,Bikin account nya gimana? Kan umur 15 thn lum punya ktp?,1,0,2022-12-03T14:14:40Z
@Lowfhi,9:04 akhirnya ada yang ngomong juga sesuai dengan pemikiran gua,0,0,2022-12-03T13:52:51Z
@monikachirst9337,Ko bahasa saham aces dong,1,0,2022-12-03T13:27:12Z
@elindasafitri7364,"ga pernah takut gw ama yang kyk2 gini, krng gw invest emang untuk cashflow yang menghasilkan deviden ny, harga cocok dengan deviden dan rutin , masuk, hold ampe bengek,,,tidur, selesai,

seperti kata benyamin graham dalam bukunya intelligent investor
saham sejatinya bukan perusahaan ,, dan perusahaan sejatinya bukan saham

jadi gw cari perusahaannya , bukan sahamnya

but thanks informasinya mas timothy,, nambah ilmu",37,0,2022-12-03T13:23:15Z
@konoha757,Trima kasih bro ilmu sangat membantu ..... smangat 🔥,0,0,2022-12-03T13:18:30Z
@yogayulianto9755,"let the market mechanism to serve you, not to exploit you. how? graham, buffett, lynch, and many value investors have given the proven framework that have been tested through decades of market period. Inefficient market will give you more opportunities to find undervalue stocks and also stocks with madness valuation at the same time.",1,0,2022-12-03T13:05:35Z
@gwenmotor,Bandarrr bisa dikalahkan asal kita jangan serakah. Disiplin cutloss sama kalau dah cuan langsung TP. Kalau mau invest harus bener² cari saham yg fundamentalnya bagus.,1,0,2022-12-03T12:51:42Z
@barelyxan,"gada yg adil mau dimanapun kalau melibatkan uang. ga crypto ga stock market ada aja. tapi crypto ga tergulasi sama sekali. scam. dusting attack, dll",0,0,2022-12-03T12:47:37Z
@barailmika0702,"Bang, bikin video perbandingan antara trading saham sama forex/index bang. Mending yang mana. Yang setuju like biar bang ronald ngelihat.",0,0,2022-12-03T12:26:11Z
@ytmusic1683,this dude knows a lot,1,0,2022-12-03T12:08:03Z
@rizkiiskandar230,"Oke lets say bentar lagi musim politik nih, nahhh berarti pasti ada emiten yg di untungkan dong dengan pesta politik ini? Pemilik emiten yg mau maju di politik bakal pompom saham nya ga nih?",0,0,2022-12-03T11:51:36Z
@antobtg4006,Sangat membantu bikin melek dunia aaham,0,0,2022-12-03T11:47:38Z
@antonmahendra5504,Apakah ini ada kaitannya dengan kaesang cuam 2300% di Bank Aladin?,0,0,2022-12-03T11:41:14Z
@asepsaefullah660,Baru tau jas... Keren lnjut part2,0,0,2022-12-03T11:39:54Z
@myxiaominote9905,"Ilmu ini udah pernah saya dapat dari Pak Gema dan Pak Teguh Hidayat 

Bandar Yah Ownernya sendiri 

Terimakasih Koh Untuk Videonya  Reminder  kembali",1,1,2022-12-03T11:35:30Z
@johansenwillianto594,jgn terlalu frontal bro.. nanti kena kartu kuning karena ngerusak siklus chain pasar modal,0,0,2022-12-03T11:26:46Z
@irwanantonius4166,Terimakasih bro atas penjelasannya sangat membantu.. teruslah berbagi.. God bless you,2,0,2022-12-03T11:16:37Z
@moochy2626,yg di instagram tu inisial B suka pompom wkwk😂,0,0,2022-12-03T11:05:50Z
@hanzzo83,Elite global lah bandar sahamnya,0,0,2022-12-03T11:00:06Z
@yulisetiyaningsih701,"Ilmu gw masih cetek banget, tapi bersyukur nemu channel ky gini paling gak engga bego2 banget :'3",4,0,2022-12-03T10:51:49Z
@bokjooha8466,Jadi keingat drama cleaning up hehehe,0,0,2022-12-03T10:43:27Z
@ekasatria2066,"Koh sehat sehat2, ngeri gua liat lu brani ngomong gini, ilmu mahal dan tepi jurang, tapi lu bagi gratis 🔥 💪",0,0,2022-12-03T10:42:02Z
@fintech1378,"Best video bout stock market in indo, bisa kasi studi kasus yg spesifik dan detail, mungkin bisa kasus lama atau nama disamar?",0,1,2022-12-03T10:35:55Z
@juverio528,"Guys, ada saran dimana belajar tentang money flow? atau disini ada yang bisa bahas secara lebih rinci, Thankyouuu :>",0,1,2022-12-03T10:17:34Z
@Combantrinn,"Mantap"" 👍",0,0,2022-12-03T10:02:13Z
@shofitruckingchanel264,"Bandar rampok colek wirg, dunia saham gak seseram musik nya, trading di emiten yg ngasih deviden besar ,kalau nyangkut ya biarin aja gak usah cut los , nyari duwit lagi, kerja, dagang ,bisnis, lama lama pensiun dah dengan tenang di usia senja, sambil nikmatin deviden, yg jelas buang jauh jauh fikiran pingin cepat kaya di saham",0,0,2022-12-03T10:01:01Z
@andriandi6093,"Klw gua sih lebih sepakat untuk aplikasi/ perusahaan sekuritas menggunakan scan wajah dalam hal transaksi saham supaya nggak ada lagi tuh oknum "" yg dapat merugikan orang lain 😆",0,1,2022-12-03T09:59:18Z
@jeruknipis1270,"Judulnya lebih tepat
Bandar Trading.
Kalo long term mah,gk ngaruh apa2.",1,0,2022-12-03T09:53:02Z
@dkagameplay8752,Dapet adsense berapa tim?,0,0,2022-12-03T09:48:10Z
@Pyrea,"Menurt gua ini bukan zero sum game. Intensi org beli saham beda2 bukan hanya menang kalah. Ada yg ngincer devidend, ada yg memang secara fundamental murah. Zero sum game itu klo trading jangka pendek. Klo gua hold tlkm, bbca, adro karena percaya fundamentalnya bagus apakah itu zero sum game? Engga dong.",0,3,2022-12-03T09:42:10Z
@abdulrauf7068,"setuju sama mimin nih, pernah gw alami juga.. dulu pernah harga sahamnya naik, tapi mau jual diharga pasar tersebut ngga bisa alias ngga ada yang beli.. pemegang saham retail sepertinya susah kalau day trading apalagi scalping... kalau mau ya bener2 dipegang dalam jangka waktu panjang. dan itu juga nyeroknya dharga yang cukup bagus. tapi sekarang sudah ngga trading saham lagi sejaktau ternyata banyak permainannya dan kita harus mengerti. ternyata susah kalau mau jadi trader retail. :D",59,2,2022-12-03T09:41:15Z
@Pyrea,Jdi inget dulu jdi dealer saham di sekuritas. Jual beli barang sendiri tiap hari gitu. 😂 Pertama kali kerja di anjing2in soalnya cpt bgt jdi salah sampe akhirnya megang 3 tlp 🤣 ampe leher sakit nahan tlp.,4,0,2022-12-03T09:37:18Z
@muhammadrobin8443,"Contoh pompom sesungguhnya adalah goto. dimana di pompon oleh seluruh lapisan masyarakat dari support pemerintah, artis, influencer tiktok, hingga orang yg followernya dikit dan entah dia siapa antah berantah bisa ngomong saham goto bagus. padahal kalo dilihat laporan keuangan. sebelum merger, gojek selama berdiri gapernah untung. laporan keuangannya aja minus mulu.. gw gatau kenapa ni saham pas mau IPO di dengung dengungkan sebagai saham ter the best etc. 

lihatlah sekarang goes to GOCAP... :) peace no offense ✌✌✌",1,0,2022-12-03T09:36:15Z
@chrisadita1154,"Belajar lagi deh , supaya bisa kasih info yg lebih baik, maaf ya ?",0,0,2022-12-03T09:20:59Z
@GDGH7597,"Intinya yang kaya makin kaya, yang missqueen makin missqueen 🤣",0,0,2022-12-03T09:13:03Z
@pandupersada2294,Ini isinya daging wagyu A5 semua,0,0,2022-12-03T08:52:22Z
@nanwa123,"Video yg isinya bukan omong kosong, cocok lah jadi series netflix",1,1,2022-12-03T08:37:40Z
@qucing1280,That's judi?,0,0,2022-12-03T08:37:38Z
@primaukianything945,Edannnnnn ilmu nya... makasih banyak koh,0,0,2022-12-03T08:28:44Z
@ariqferdysulistio7873,GOKILLL,0,0,2022-12-03T08:09:54Z
@edisonxadiputra9386,Bru ini gua suka sama lo Tim,0,0,2022-12-03T08:09:36Z
@kresnaalfado7424,"Behhh, makin keren sih vidio lo ko 🔥🔥🔥",0,0,2022-12-03T07:59:04Z
@DailyReviewChannel93,Gw yakin dunia saham d luar negeri jg sama aja,0,0,2022-12-03T07:49:53Z
@randiawan5644,"Saya yakin vidio ini akan hilang, dalam waktu dekat.",0,0,2022-12-03T07:48:24Z
@pisangjambu744,b*nd*r bagaikan kentut. nggak ada yg ngaku kalau kentut. tapi manusia butuh kentut.,0,0,2022-12-03T07:35:35Z
@jadevibi8019,apakah LKH itu bandar?,0,0,2022-12-03T07:23:54Z
@markonis100,Hmmm.. Penasaran gimana komentar Bang Argha,1,0,2022-12-03T07:19:04Z
@pembacotprofesional,Pengalaman di saham FREN ya ngab ? 🤭,0,0,2022-12-03T07:11:00Z
@hfddiarychannel3127,"BEI jg dipertanyakan, byk emiten2 yg IPO namun kondisi keungannya minus atau IPO utk bayar hutang, dan byk perusahaan2 dibursa yg kerja sebenarnya nyari duit retail dibursa pdhl perusahaanya ga jelas",4,2,2022-12-03T07:03:31Z
@hfddiarychannel3127,"Ga ada sejarah bandar bikin kaya Ritel yg ada jg dirampok, kode broker Muka Ganteng dan Young Person sgt agresif mrk akan karungin ritel yg mau cepat  kaya, utk mengalahkan Bandar dgn cara investor jgka panjang dgn kesabaran, spt yg dilakukan LKH",0,0,2022-12-03T06:56:55Z
@dic5822,Seram ya... ga jadi deh main saham,0,0,2022-12-03T06:37:32Z
@dic5822,wolf wallstreet leonardo de caprio film ttg saham yg bagus,0,0,2022-12-03T06:29:29Z
@nyitnyitgaming,"8:14 sama seperti kalian lagi, yg sama2 bodoh, sama2 ga ngerti apa2",0,0,2022-12-03T06:24:34Z
@harvetzkai,"Saya agak kurang setuju dengan argumen saham = zero sum game, menurut saya, ada 2 cara buat untung dari saham tanpa merugikan orang lain:

1. Beli saham yang LABAnya terus growth, contoh: Mr. X beli saham bbca tahun 2005 dan dijual tahun 2012 (untung 300%++) dan dibeli oleh MR. Y dan dijual tahun 2022 (untung 400%++) Mr. X dan Mr. Y sama sama untung

2. Hold saham dan nikmati devidennya, bisa dapat capital gain+deviden tanpa merugikan orang lain

Jadi zero sum game atau tidaknya, ya tergantung saham dan cara investasi kita, Cmiiw",6,4,2022-12-03T06:23:04Z
@hasrulrulhas6732,bukan cuma di pasar modal seisi dunia ini tdk adil. yg menang adalah yg punya power.,0,0,2022-12-03T06:16:44Z
@jsyam8179,Yg abng jelaskan itu untuk trading saham kan? Tapi klau investor saham jangka panjang yg menggunakan analisis fundamental kan gk termasuk?,1,0,2022-12-03T06:16:22Z
@genjihercules3487,KEREN KO SANGAT INFORMATIF!!!,0,0,2022-12-03T06:16:04Z
@toni.wijaya,"Mantap ko, thx",0,0,2022-12-03T06:06:43Z
@entissutrisna3654,Lalu ..bang Bitcoin gimana?,0,0,2022-12-03T06:05:10Z
@ridwansyahzamzami7037,Cash Is The King,0,0,2022-12-03T06:04:55Z
@JiwanOnly1,aku kira hal semacam  ini cuman ada di pasar berjangka. ternyata saham juga sama aja..,0,0,2022-12-03T06:04:17Z
@diaryanxiety,sprti bolpin yg diguyur emitennya🤣🤣🤣nyangkut gede,1,1,2022-12-03T05:44:25Z
@muchmieel,"Gw nyangkut di Saham Property yang pernah ARA sampai 7x lebih. Tapi setelah itu saham nya ""tidur"" sampai 6 bulan. Padahal laporan keuangan nya bagus..",0,1,2022-12-03T05:40:57Z
@Polly_Huang7,"Wow informasi yg sangat berharga, thank you for giving it for free.",2,0,2022-12-03T05:35:34Z
@TheOmkevin,"Wah thank you, Ilmu mahal ini, ditunggu next content Tim!",3,0,2022-12-03T05:32:35Z
@wellyatomy9472,SQMI,0,0,2022-12-03T05:29:55Z
@wellyatomy9472,NETV,0,0,2022-12-03T05:29:42Z
@wellyatomy9472,NTBK,0,0,2022-12-03T05:28:00Z
@wellyatomy9472,Nano,0,0,2022-12-03T05:27:41Z
@wellyatomy9472,DNAR,0,0,2022-12-03T05:26:32Z
@wellyatomy9472,RBMS,0,0,2022-12-03T05:25:40Z
@wellyatomy9472,KUAS,0,0,2022-12-03T05:25:09Z
@wellyatomy9472,TOPS,0,0,2022-12-03T05:24:57Z
@wellyatomy9472,Enzo,0,0,2022-12-03T05:24:36Z
@wellyatomy9472,JPFA,0,0,2022-12-03T05:24:20Z
@wellyatomy9472,JSKY,0,0,2022-12-03T05:24:05Z
@wellyatomy9472,Gpso,0,0,2022-12-03T05:23:46Z
@wellyatomy9472,Miti,0,0,2022-12-03T05:23:10Z
@ezravintara4633,Byk insider trader tapi OJK diem aja. OJK lagi tidur kali yaa...,0,0,2022-12-03T05:23:03Z
@wellyatomy9472,Smdm,0,0,2022-12-03T05:22:51Z
@wellyatomy9472,Buka,0,0,2022-12-03T05:22:39Z
@wellyatomy9472,Bsbk,0,0,2022-12-03T05:22:27Z
@wellyatomy9472,Boss,0,0,2022-12-03T05:22:09Z
@wellyatomy9472,Jawa,0,0,2022-12-03T05:21:47Z
@wellyatomy9472,SWAT,0,0,2022-12-03T05:20:58Z
@handycitra7108,"100% bener,
caranya menguatkan kita sbg retail di akhir video itu luar biasa bro.
GBU",36,0,2022-12-03T05:15:49Z
@kartenofficial2255,Bandar dari bri kira kira pemerintah ngk😃?,0,0,2022-12-03T05:13:45Z
@tokiyaalbuqerque8285,part 2 nya tolong bos TR.. seru nih..,0,0,2022-12-03T05:13:22Z
@marutokelopo209,Gw sebagai kaum rimba sangat prihatin dg otak gw😀,0,0,2022-12-03T05:13:00Z
@manhorasnadeak2831,Keren banget koh,0,0,2022-12-03T05:09:54Z
@riskisahputra4432,Nice ko..,0,0,2022-12-03T04:54:12Z
@andrybenslamet2054,hehe gw ikutin u dari masi kutang tu wkwkkw...... sejujurnya ngantuk. tp  aku harus tau.....dan belajar...dari semua sisi..,0,0,2022-12-03T04:47:27Z
@angelodamanik2389,RAMEEINNN.. BIAR KOH RONALD BIKIN PART 2 NYA...!!!!!!💥💥💥,10,0,2022-12-03T04:46:47Z
@danielleo3695,"Bro, u don't have FBI outside ur house? lol",0,0,2022-12-03T04:40:31Z
@galvingibran5940,Trs gmn solusinya agar bisa cuan konsisten?,0,0,2022-12-03T04:33:13Z
@andychia6896,Informasi di video ini bener-bener transparan.,2,0,2022-12-03T04:25:05Z
@mujib6623,ini konten daging?? bukan!! ini konten sayur.. jauh lebih sehat daripada daging🔥,1,0,2022-12-03T04:24:20Z
@abahmarsya,"Setiap bidang pasti punya sisi gelap... bahkan makan gorengan aja ada sisi gelap, klo kebanyakan lama2 kolesterol.... 😂",0,0,2022-12-03T04:23:01Z
@yusuf_gaming-z9j,"Btul
Amati money flow",0,0,2022-12-03T04:10:50Z
@bryananda3,Mau bikin kek gini lagi dong. Bagus Banget. Kek Beneran Buka Mata. Makasih banyak Ko 💪🤝👍,0,0,2022-12-03T04:08:35Z
@bahaumvlog7043,1 pemikiran,0,0,2022-12-03T04:08:05Z
@corina4994,Jadi pake analisa apaa dong 🤣,0,1,2022-12-03T03:57:19Z
@ahmad-yj6px,kalo kalian mau sukses di dunia saham ya kalian harus ada jadi bagian dari mereka,3,1,2022-12-03T03:51:22Z
@Lordsicc,"Enakan nabung saham bang GK pusing"" yg pting saham yg kita beli oke 😁😁😁",3,0,2022-12-03T03:51:13Z
@rajakadrun1230,Tolong untuk terus update konten informatif seperti ini koh.. Pusing gue dengan saham,4,0,2022-12-03T03:47:23Z
@LimCoo,keren🎉,0,0,2022-12-03T03:40:37Z
@agungsyuhada,Gmna buja akun waktu smp?,0,0,2022-12-03T03:40:15Z
@keinofielim1249,Sisi gelap bandar jatohin goto,0,0,2022-12-03T03:35:01Z
@growingplant4172,Nope,0,0,2022-12-03T03:24:48Z
@yutubpremium5484,jangan pake bandar2 lah.  besok pake aja kata2 market maker 😡,0,0,2022-12-03T03:00:12Z
@drevin240,"Ngeboom bgt, jarang ada orang yg mau ngebocorin yg begini",0,0,2022-12-03T02:56:38Z
@Kakak_Hungry,Please terus update berita saham seperti ini. Biar Kita para investor pemula bisa lebih berhati hati dari permainan busuk para Bandar di dunia saham. Kasian para investors2 pemula yang sering jadi korban saham gorengan yang tidak Segala itu.,2,0,2022-12-03T02:51:52Z
@mminhajawabi225,"Ko mau nanya nih, lagi keperluan buat skripsi. Cari nanya tanggal pengumuman corporate action dimana ya? Kalo di idx kan ada tanggal aksinya aja. Terima kasih",0,2,2022-12-03T02:47:50Z
@yophifaturrachman5274,Setuju bangett... Akhirnya ada yg ngUP. BANDAR akan selalu menang.. Retail hanya tempat BANDAR buang barang.. Bnyk bandar posting keuntungan ratusan  juta dan hampir milyaran.. Disisi lain ada retail yg rugi ratusan dan hampir milyaran secara bersama2..,11,1,2022-12-03T02:46:59Z
@marseltandialo7340,Akhirnya memberanikan diri pak bos👏👏,0,0,2022-12-03T02:41:45Z
@dektaindra,Masih ada percya sama orang kayak beginiiian..model2 orang kayak beginian sudah banyak dan tinggal menunggu waktu aja.,0,0,2022-12-03T02:40:00Z
@Zyrellian,"bikin next part dari video pembahasan seperti ini please. sangat bisa membuka pikiran para retail dan mungkin untuk orang-orang yang tidak terjun langsung ke dunia saham, tapi bisa melakukan judging ini itu.",47,0,2022-12-03T02:36:13Z
@yos7368,Inilah yang sangat jarang sekali dibahas.. wkwkwkw mantap bosqu,1,0,2022-12-03T02:34:15Z
@edsonsunsky9824,"Terimakasih ilmunya🙏
Selama saya trading & invest di IHSG,  saya belum pernah ketemu namanya Bandar , kalau ilmunya bandarmology mungkin ada 
Tapi klo tukang pompom ada byk , badut ada juga , tukang goreng saham juga ada 😁",0,0,2022-12-03T02:32:32Z
@savanaid6388,"Thanks bro timothy. Sehat selalu. Hati2 ""diburu"" Bandar di pasar saham",0,0,2022-12-03T02:31:10Z
@Sightseeing274,"This is amazing,, Full of insights..
Thx a lot",0,0,2022-12-03T02:28:51Z
@gusyudha,Bandar saham GOTO ya BUMN.. wkwkwk...,0,0,2022-12-03T02:27:55Z
@ahmadriza555,Kerennn bang... Edukasi nya,0,0,2022-12-03T02:20:37Z
@wijayasalim8244,enakan  trade saham lot kecil karena siapa sj bisa naikin harga.,0,0,2022-12-03T02:19:25Z
@sitifauziyyah7322,Gue lagi belajar tentang saham dan nemu konten begini . Sebelum terjun terlalu dalam memang ada baiknya gali informasi seperti ini,0,0,2022-12-03T02:09:37Z
@RemixKaraokeOfficial,Bandarmoology,0,0,2022-12-03T02:04:40Z
@yanasuryana447,"Kalou untuk treder saham yg baru masuk dan g mengerti analisa sebaik investasi ajah di saham"" Blue chips atau gimana mohon penjelasanya untuk para senior tks",11,2,2022-12-03T01:58:25Z
@buwungpuyuh8950,"Wah ngeri2 sedap niy topik, bandar2 itu ya mapia2 oligarkhih😁",1,1,2022-12-03T01:56:33Z
@rajendraelsyafiq3037,ini baru ilmu daging banget 😮 Ellen may dan Belvin mantau 😂,1,2,2022-12-03T01:37:52Z
@MohamadRafliAzhar,Sangat menginspirasi 😇😇😇,0,0,2022-12-03T01:28:54Z
@wirasipalkon4742,Ilmu bandar itu kepake jg d crypto. Mantap 🙏🏻👍,0,1,2022-12-03T01:28:32Z
@wirasipalkon4742,Jadi teringat GOTO wkkwkw,0,0,2022-12-03T01:26:15Z
@suciherlambang7713,"Mau tanya koh, owner sebagai bandar dia insider trading pakai ktp orang lain otomatis dia terdaftar sebagai sid baru untuk dapat barang brti harus beli dulu dong dgn harga normal, ga mungkin dapat saham harga owner kan ?",1,0,2022-12-03T01:22:31Z
@hitamx,"Ternyata di saham jg ada *elite global* nya istilah dalam konspirasi ,",0,0,2022-12-03T01:16:37Z
@wirasipalkon4742,Gue bandar,0,0,2022-12-03T01:10:30Z
@arian_ariana,kalo beli saham buat long term gimana bang,1,1,2022-12-03T01:07:11Z
@Raja-ku3he,🔥🔥🔥,0,0,2022-12-03T01:07:08Z
@zm2092,"Daging semua isinya nih.
Suka banget sama kutipan terakhir, ""mau yg dihadapi bandar atau siapapun, asal kita jago mainnya ya no problem"".
Perkuat ilmu",42,1,2022-12-03T00:53:42Z
@rts9876,Di Indonesia mah insider trading selalu aman dan terlindungi.. sepertinya otoritas bursa memerlukan para insider trading untuk membuat perdagangan saham selalu menarik tiap harinya..,5,0,2022-12-03T00:46:50Z
@uzumakiegadimitri6221,"7 bulan sudah kelar , di kramasi bandar , cuci piring.. intinya cuman 1.. apal pola bandar .",0,0,2022-12-03T00:34:21Z
@acengjajang4522,udah jarang bahas crypto sekarang,0,0,2022-12-03T00:33:21Z
@abdullahfaiqmuzzaki4884,tiati bang,0,0,2022-12-03T00:27:52Z
@restupamuji4919,Hati Hati Ko,1,0,2022-12-02T23:55:36Z
@JM-ej8ec,Inilah realita saham yg hrs diwaspadai dan kita sbg ritel hrs byk belajar,33,2,2022-12-02T23:53:06Z
@lirikhitamputih912,"Ngerii ya,permainan di pasar modal Indonesia.
Terkadang juga kasihan sama orang yg kena phom-phom,udh kerja buat ngumpulin uang ternyata,dirampok secara legal.",0,0,2022-12-02T23:51:25Z
@olinamd,"Eat the rich the gamestop saga bagus bang di netflux, boleh review nya bang 😁",0,0,2022-12-02T23:32:04Z
@haruncsgo6604,wow keren ngebuka mata bgt ..,0,0,2022-12-02T23:29:33Z
@AloysiusVamps,Daging wagyu a10 ini 🤣🤣,0,0,2022-12-02T23:23:34Z
@daniherdian4953,kerennnnnnnnnnn   informasinya,0,0,2022-12-02T23:21:46Z
@nichan7269,Gua save vidio lu sebelum ilang,0,0,2022-12-02T23:18:13Z
@wdionooo,gass part 2!!! bang,0,0,2022-12-02T23:03:41Z
@terrasamiddha7024,"Seperti kebanyakan hal di dunia ini.
Termasuk agama, bisnis, dan politik.

Di dalamnya ada banyak konspirasi di belakangnya.

Dimana orang biasa tidak tau sama sekali.",2,2,2022-12-02T22:53:22Z
@rofikirawan1536,"Padahal di chanel pak arga Sudah bilang berkali2 bahwa tidak ada kaitannya Analisa2 itu, Ujungnya akhirnya yg menggerakkan harga juga Bandar itu sendiri. ☺",5,1,2022-12-02T22:51:54Z
@mrizalabdurrahman1661,Mntap ko trs ulas agar yg baru di saham ada bekal buat trs survive,0,0,2022-12-02T22:46:32Z
@cutancutan1028,Wkwkw abis berapa bang di goto? WKWKWKWKWK,0,0,2022-12-02T22:34:22Z
