id,parent_id,author,text,like_count,reply_count,published_at,type
UgzfjsU90nyY5TKnRPN4AaABAg,,@genjihercules3487,KEREN KO SANGAT INFORMATIF!!!,0,0,2022-12-03T06:16:04Z,comment
UgwsU6knrAm8ZfbWqGt4AaABAg,,@toni.wijaya,"Mantap ko, thx",0,0,2022-12-03T06:06:43Z,comment
UgzmdlHfnHJ1o0NYv9h4AaABAg,,@entissutrisna3654,Lalu ..bang Bitcoin gimana?,0,0,2022-12-03T06:05:10Z,comment
Ugz7nN0w2Z8bfknj90x4AaABAg,,@ridwansyahzamzami7037,Cash Is The King,0,0,2022-12-03T06:04:55Z,comment
UgwV_RdpbU98JnhO1Jl4AaABAg,,@JiwanOnly1,aku kira hal semacam  ini cuman ada di pasar berjangka. ternyata saham juga sama aja..,0,0,2022-12-03T06:04:17Z,comment
Ugynje20vTLo7WUQoF94AaABAg,,@diaryanxiety,sprti bolpin yg diguyur emitennya🤣🤣🤣nyangkut gede,1,1,2022-12-03T05:44:25Z,comment
Ugynje20vTLo7WUQoF94AaABAg.9j9xZimNxAOA989AJQxJ48,Ugynje20vTLo7WUQoF94AaABAg,@akmalilhamdzurkaefi9645,😂😂😂,0,0,2024-10-03T15:03:42Z,reply
Ugw5eKC1XKAJ3at1EMx4AaABAg,,@muchmieel,"Gw nyangkut di Saham Property yang pernah ARA sampai 7x lebih. Tapi setelah itu saham nya ""tidur"" sampai 6 bulan. Padahal laporan keuangan nya bagus..",0,1,2022-12-03T05:40:57Z,comment
Ugw5eKC1XKAJ3at1EMx4AaABAg.9j9xAKIo2X09jAxc_7N0Pc,Ugw5eKC1XKAJ3at1EMx4AaABAg,@juvezhang1715,Kbag kah?,0,0,2022-12-03T15:04:11Z,reply
UgwoexiDFCJYaHdYVil4AaABAg,,@Polly_Huang7,"Wow informasi yg sangat berharga, thank you for giving it for free.",2,0,2022-12-03T05:35:34Z,comment
UgzeOfj_WWQojxzZ8ft4AaABAg,,@TheOmkevin,"Wah thank you, Ilmu mahal ini, ditunggu next content Tim!",3,0,2022-12-03T05:32:35Z,comment
Ugy1zCZr8uQ7JWAiXkR4AaABAg,,@wellyatomy9472,SQMI,0,0,2022-12-03T05:29:55Z,comment
Ugynw6IAN8pkmG9Iu4d4AaABAg,,@wellyatomy9472,NETV,0,0,2022-12-03T05:29:42Z,comment
UgyG5JG0nqlsbESKD-14AaABAg,,@wellyatomy9472,NTBK,0,0,2022-12-03T05:28:00Z,comment
UgwOxPiFmQQM9XVnZxx4AaABAg,,@wellyatomy9472,Nano,0,0,2022-12-03T05:27:41Z,comment
UgxNcX7rwj_uhvUAK2V4AaABAg,,@wellyatomy9472,DNAR,0,0,2022-12-03T05:26:32Z,comment
UgyyaTCatuLi6Ey-MZh4AaABAg,,@wellyatomy9472,RBMS,0,0,2022-12-03T05:25:40Z,comment
UgzHzjCwMpyNyF1KUBd4AaABAg,,@wellyatomy9472,KUAS,0,0,2022-12-03T05:25:09Z,comment
UgwgfMDbXoFnKXMaPDJ4AaABAg,,@wellyatomy9472,TOPS,0,0,2022-12-03T05:24:57Z,comment
UgzxTwDsjK5uC342ELp4AaABAg,,@wellyatomy9472,Enzo,0,0,2022-12-03T05:24:36Z,comment
UgxaY0cR_pTpUibZVF14AaABAg,,@wellyatomy9472,JPFA,0,0,2022-12-03T05:24:20Z,comment
UgxDM_ifXQJdFhZ-QoB4AaABAg,,@wellyatomy9472,JSKY,0,0,2022-12-03T05:24:05Z,comment
UgzDP9joLf1FY-M6koZ4AaABAg,,@wellyatomy9472,Gpso,0,0,2022-12-03T05:23:46Z,comment
UgwHcO3U5_mJSb__0Ip4AaABAg,,@wellyatomy9472,Miti,0,0,2022-12-03T05:23:10Z,comment
UgzVNaLH_JFdgBJl4Y94AaABAg,,@ezravintara4633,Byk insider trader tapi OJK diem aja. OJK lagi tidur kali yaa...,0,0,2022-12-03T05:23:03Z,comment
Ugyzqof_Bx1EYtFxOch4AaABAg,,@wellyatomy9472,Smdm,0,0,2022-12-03T05:22:51Z,comment
Ugxco8GdhgK-zLpWWjR4AaABAg,,@wellyatomy9472,Buka,0,0,2022-12-03T05:22:39Z,comment
UgzdmGGVmsFmqaKse-94AaABAg,,@wellyatomy9472,Bsbk,0,0,2022-12-03T05:22:27Z,comment
UgzLOMrbt6MJQvAAZcd4AaABAg,,@wellyatomy9472,Boss,0,0,2022-12-03T05:22:09Z,comment
UgziXfOzBu9dncegq1x4AaABAg,,@wellyatomy9472,Jawa,0,0,2022-12-03T05:21:47Z,comment
Ugyj4yqde8hgXGmdeZ14AaABAg,,@wellyatomy9472,SWAT,0,0,2022-12-03T05:20:58Z,comment
UgxJB-5INDsJ-ErP2RF4AaABAg,,@handycitra7108,"100% bener, caranya menguatkan kita sbg retail di akhir video itu luar biasa bro. GBU",36,0,2022-12-03T05:15:49Z,comment
UgwRxSkT9qpR3VPLhat4AaABAg,,@kartenofficial2255,Bandar dari bri kira kira pemerintah ngk😃?,0,0,2022-12-03T05:13:45Z,comment
Ugy9hVZiEKmSdeL4VQd4AaABAg,,@tokiyaalbuqerque8285,part 2 nya tolong bos TR.. seru nih..,0,0,2022-12-03T05:13:22Z,comment
Ugz3_7EL-hs5jnGS4354AaABAg,,@marutokelopo209,Gw sebagai kaum rimba sangat prihatin dg otak gw😀,0,0,2022-12-03T05:13:00Z,comment
UgyBUbfAqCs-dlMVqxl4AaABAg,,@manhorasnadeak2831,Keren banget koh,0,0,2022-12-03T05:09:54Z,comment
UgxHH-uGNPOhbpMv_kB4AaABAg,,@riskisahputra4432,Nice ko..,0,0,2022-12-03T04:54:12Z,comment
Ugzr6vgPg0XLeCylZ5p4AaABAg,,@andrybenslamet2054,hehe gw ikutin u dari masi kutang tu wkwkkw...... sejujurnya ngantuk. tp  aku harus tau.....dan belajar...dari semua sisi..,0,0,2022-12-03T04:47:27Z,comment
UgxVDu7sq_L4lvPGwYJ4AaABAg,,@angelodamanik2389,RAMEEINNN.. BIAR KOH RONALD BIKIN PART 2 NYA...!!!!!!💥💥💥,10,0,2022-12-03T04:46:47Z,comment
Ugy0SKvYqjBhmHxAApZ4AaABAg,,@danielleo3695,"Bro, u don't have FBI outside ur house? lol",0,0,2022-12-03T04:40:31Z,comment
UgxpLZO_6g87DdUy9uJ4AaABAg,,@galvingibran5940,Trs gmn solusinya agar bisa cuan konsisten?,0,0,2022-12-03T04:33:13Z,comment
Ugzz5_wGaJZiX-sYH254AaABAg,,@andychia6896,Informasi di video ini bener-bener transparan.,2,0,2022-12-03T04:25:05Z,comment
UgzRARHx7en8QiKJF2l4AaABAg,,@mujib6623,ini konten daging?? bukan!! ini konten sayur.. jauh lebih sehat daripada daging🔥,1,0,2022-12-03T04:24:20Z,comment
UgyqKLsayQzB_PTP8MB4AaABAg,,@abahmarsya,"Setiap bidang pasti punya sisi gelap... bahkan makan gorengan aja ada sisi gelap, klo kebanyakan lama2 kolesterol.... 😂",0,0,2022-12-03T04:23:01Z,comment
UgwqrXNLhuGkVK07ThF4AaABAg,,@yusuf_gaming-z9j,Btul Amati money flow,0,0,2022-12-03T04:10:50Z,comment
UgxLWKcLHQVGkfjJk7d4AaABAg,,@bryananda3,Mau bikin kek gini lagi dong. Bagus Banget. Kek Beneran Buka Mata. Makasih banyak Ko 💪🤝👍,0,0,2022-12-03T04:08:35Z,comment
Ugx7Uyrc8gc5YDJqIZZ4AaABAg,,@bahaumvlog7043,1 pemikiran,0,0,2022-12-03T04:08:05Z,comment
UgxOsSXX25pBdF6AlLZ4AaABAg,,@corina4994,Jadi pake analisa apaa dong 🤣,0,1,2022-12-03T03:57:19Z,comment
UgxOsSXX25pBdF6AlLZ4AaABAg.9j9lJMh8iNr9jArYh6tERQ,UgxOsSXX25pBdF6AlLZ4AaABAg,@ngerebesabis5346,Foreign flow yg agak fair. Karena data pembelian nya lebih terbuka,0,0,2022-12-03T14:11:05Z,reply
UgzyLrCr3QmZsFfGrv14AaABAg,,@ahmad-yj6px,kalo kalian mau sukses di dunia saham ya kalian harus ada jadi bagian dari mereka,3,1,2022-12-03T03:51:22Z,comment
UgzyLrCr3QmZsFfGrv14AaABAg.9j9kcjERsvZ9vxk_3UarVQ,UgzyLrCr3QmZsFfGrv14AaABAg,@ruslanaguan3468,Budaya negri+62,0,0,2023-10-17T05:28:52Z,reply
UgxZZfdNLBXLtzafeuJ4AaABAg,,@Lordsicc,"Enakan nabung saham bang GK pusing"" yg pting saham yg kita beli oke 😁😁😁",3,0,2022-12-03T03:51:13Z,comment
UgwQCVbk1bDczuvegkp4AaABAg,,@rajakadrun1230,Tolong untuk terus update konten informatif seperti ini koh.. Pusing gue dengan saham,4,0,2022-12-03T03:47:23Z,comment
Ugx0wrVJn-DzPHgmMi54AaABAg,,@LimCoo,keren🎉,0,0,2022-12-03T03:40:37Z,comment
UgzsNOGO8Ipxuda4S254AaABAg,,@agungsyuhada,Gmna buja akun waktu smp?,0,0,2022-12-03T03:40:15Z,comment
UgxoKtITOnPu_hfWoot4AaABAg,,@keinofielim1249,Sisi gelap bandar jatohin goto,0,0,2022-12-03T03:35:01Z,comment
UgySJY_9GfNt_AKqnp14AaABAg,,@growingplant4172,Nope,0,0,2022-12-03T03:24:48Z,comment
UgzhsiFRnLMUU_tdvXN4AaABAg,,@yutubpremium5484,jangan pake bandar2 lah.  besok pake aja kata2 market maker 😡,0,0,2022-12-03T03:00:12Z,comment
UgyUbUFdYu7bPhqkwZJ4AaABAg,,@drevin240,"Ngeboom bgt, jarang ada orang yg mau ngebocorin yg begini",0,0,2022-12-03T02:56:38Z,comment
UgxBfGLk6wofZPcPmH14AaABAg,,@Kakak_Hungry,Please terus update berita saham seperti ini. Biar Kita para investor pemula bisa lebih berhati hati dari permainan busuk para Bandar di dunia saham. Kasian para investors2 pemula yang sering jadi korban saham gorengan yang tidak Segala itu.,2,0,2022-12-03T02:51:52Z,comment
UgyXDOOfiX40244JfcZ4AaABAg,,@mminhajawabi225,"Ko mau nanya nih, lagi keperluan buat skripsi. Cari nanya tanggal pengumuman corporate action dimana ya? Kalo di idx kan ada tanggal aksinya aja. Terima kasih",0,2,2022-12-03T02:47:50Z,comment
UgyXDOOfiX40244JfcZ4AaABAg.9j9dMUIQPAH9j9kIiREcu8,UgyXDOOfiX40244JfcZ4AaABAg,@izumi354,Kalo itu sih cuma orang dalam aja yg tau,0,0,2022-12-03T03:48:30Z,reply
UgyXDOOfiX40244JfcZ4AaABAg.9j9dMUIQPAH9j9p2uEXYVz,UgyXDOOfiX40244JfcZ4AaABAg,@mminhajawabi225,@izumi354 maksudnya corporate action yang sudah dilaksanakan bukan yg akan datang,0,0,2022-12-03T04:30:01Z,reply
UgyMSV-svkhY_iHJhr94AaABAg,,@yophifaturrachman5274,Setuju bangett... Akhirnya ada yg ngUP. BANDAR akan selalu menang.. Retail hanya tempat BANDAR buang barang.. Bnyk bandar posting keuntungan ratusan  juta dan hampir milyaran.. Disisi lain ada retail yg rugi ratusan dan hampir milyaran secara bersama2..,11,1,2022-12-03T02:46:59Z,comment
UgyMSV-svkhY_iHJhr94AaABAg.9j9dGD_0g_u9jDJ6dBRdsF,UgyMSV-svkhY_iHJhr94AaABAg,@IWayanBudiarta,Bandar mah gak akan posting,1,0,2022-12-04T12:59:08Z,reply
UgxNFseFEdrWI_qP8mx4AaABAg,,@marseltandialo7340,Akhirnya memberanikan diri pak bos👏👏,0,0,2022-12-03T02:41:45Z,comment
UgzUR9o7NsGGoRne_hl4AaABAg,,@dektaindra,Masih ada percya sama orang kayak beginiiian..model2 orang kayak beginian sudah banyak dan tinggal menunggu waktu aja.,0,0,2022-12-03T02:40:00Z,comment
UgzoruidC6NRosu2HhN4AaABAg,,@Zyrellian,"bikin next part dari video pembahasan seperti ini please. sangat bisa membuka pikiran para retail dan mungkin untuk orang-orang yang tidak terjun langsung ke dunia saham, tapi bisa melakukan judging ini itu.",47,0,2022-12-03T02:36:13Z,comment
Ugx-3eSTh07lhxdO9iV4AaABAg,,@yos7368,Inilah yang sangat jarang sekali dibahas.. wkwkwkw mantap bosqu,1,0,2022-12-03T02:34:15Z,comment
UgxF3xgYVL_kcZ-_2kl4AaABAg,,@edsonsunsky9824,"Terimakasih ilmunya🙏 Selama saya trading & invest di IHSG,  saya belum pernah ketemu namanya Bandar , kalau ilmunya bandarmology mungkin ada  Tapi klo tukang pompom ada byk , badut ada juga , tukang goreng saham juga ada 😁",0,0,2022-12-03T02:32:32Z,comment
Ugye0Ee2d3MQWBWYjnB4AaABAg,,@savanaid6388,"Thanks bro timothy. Sehat selalu. Hati2 ""diburu"" Bandar di pasar saham",0,0,2022-12-03T02:31:10Z,comment
UgwnW4NZ3Hxly1gDbtZ4AaABAg,,@Sightseeing274,"This is amazing,, Full of insights.. Thx a lot",0,0,2022-12-03T02:28:51Z,comment
Ugxtg_6lNZdj1J3StWJ4AaABAg,,@gusyudha,Bandar saham GOTO ya BUMN.. wkwkwk...,0,0,2022-12-03T02:27:55Z,comment
Ugw2v9UyugYxp3BEZOh4AaABAg,,@ahmadriza555,Kerennn bang... Edukasi nya,0,0,2022-12-03T02:20:37Z,comment
UgxBh6I-ZgOiqHBfHeN4AaABAg,,@wijayasalim8244,enakan  trade saham lot kecil karena siapa sj bisa naikin harga.,0,0,2022-12-03T02:19:25Z,comment
Ugw9pHmmFpGnBhdBLmx4AaABAg,,@sitifauziyyah7322,Gue lagi belajar tentang saham dan nemu konten begini . Sebelum terjun terlalu dalam memang ada baiknya gali informasi seperti ini,0,0,2022-12-03T02:09:37Z,comment
UgyaX3BPfZC9yU1Rdx94AaABAg,,@RemixKaraokeOfficial,Bandarmoology,0,0,2022-12-03T02:04:40Z,comment
UgxH7k-fAWksjO0Jk4N4AaABAg,,@yanasuryana447,"Kalou untuk treder saham yg baru masuk dan g mengerti analisa sebaik investasi ajah di saham"" Blue chips atau gimana mohon penjelasanya untuk para senior tks",11,2,2022-12-03T01:58:25Z,comment
UgxH7k-fAWksjO0Jk4N4AaABAg.9j9YhTsITWx9jAkhFsyh-E,UgxH7k-fAWksjO0Jk4N4AaABAg,@maulidasabila1055,Iya investasi aja d saham blue chip yang fundamental nya bagus... Klo d Indo kan d liat dari fundamental dan grafik nya BRI paling bagus... Kalo mau cari saham yg bagus bagus bisa kok pelajari lagi ada beberapa kok yg bagus,0,0,2022-12-03T13:11:13Z,reply
UgxH7k-fAWksjO0Jk4N4AaABAg.9j9YhTsITWxA22iAc74XXV,UgxH7k-fAWksjO0Jk4N4AaABAg,@marshallsibarani631,​@maulidasabila1055mau nanya kak saham itu belinya pas harganya lagi murah kah dan jualnya pas lagi naik?,0,0,2024-04-10T12:43:07Z,reply
UgwgdGRWQhs8qNwZ5QZ4AaABAg,,@buwungpuyuh8950,"Wah ngeri2 sedap niy topik, bandar2 itu ya mapia2 oligarkhih😁",1,1,2022-12-03T01:56:33Z,comment
UgwgdGRWQhs8qNwZ5QZ4AaABAg.9j9YUrjSW2I9wKP7MZE7ak,UgwgdGRWQhs8qNwZ5QZ4AaABAg,@anzelotti5871,Jelas,0,0,2023-10-26T09:54:29Z,reply
UgwaI342SNL9_-4zwNB4AaABAg,,@rajendraelsyafiq3037,ini baru ilmu daging banget 😮 Ellen may dan Belvin mantau 😂,1,2,2022-12-03T01:37:52Z,comment
UgwaI342SNL9_-4zwNB4AaABAg.9j9WM1-ylza9jAYgVurvwU,UgwaI342SNL9_-4zwNB4AaABAg,@moochy2626,wkwk,0,0,2022-12-03T11:17:31Z,reply
UgwaI342SNL9_-4zwNB4AaABAg.9j9WM1-ylza9jE5C7pxnRI,UgwaI342SNL9_-4zwNB4AaABAg,@-sycho-6191,Cts lebih gurih mah.,0,0,2022-12-04T20:16:48Z,reply
Ugy3UnHnMXJLuPPAVuZ4AaABAg,,@MohamadRafliAzhar,Sangat menginspirasi 😇😇😇,0,0,2022-12-03T01:28:54Z,comment
UgwUjjgVIByCJ4gu6It4AaABAg,,@wirasipalkon4742,Ilmu bandar itu kepake jg d crypto. Mantap 🙏🏻👍,0,1,2022-12-03T01:28:32Z,comment
UgwUjjgVIByCJ4gu6It4AaABAg.9j9VHeFGj3k9jE5p1Qa4qg,UgwUjjgVIByCJ4gu6It4AaABAg,@-sycho-6191,Cara checknya? Bukanya engga ada data transaksi y di crypto,0,0,2022-12-04T20:22:15Z,reply
UgyyXM0Ff5E8O82M3jB4AaABAg,,@wirasipalkon4742,Jadi teringat GOTO wkkwkw,0,0,2022-12-03T01:26:15Z,comment
UgzUzt480bI8ZlFAC2F4AaABAg,,@suciherlambang7713,"Mau tanya koh, owner sebagai bandar dia insider trading pakai ktp orang lain otomatis dia terdaftar sebagai sid baru untuk dapat barang brti harus beli dulu dong dgn harga normal, ga mungkin dapat saham harga owner kan ?",1,0,2022-12-03T01:22:31Z,comment
Ugyjj9SyIoIQEFQHGux4AaABAg,,@hitamx,"Ternyata di saham jg ada *elite global* nya istilah dalam konspirasi ,",0,0,2022-12-03T01:16:37Z,comment
UgyagrJj4szsNvhUsY54AaABAg,,@wirasipalkon4742,Gue bandar,0,0,2022-12-03T01:10:30Z,comment
UgyS04Irc8ECfxbSueF4AaABAg,,@arian_ariana,kalo beli saham buat long term gimana bang,1,1,2022-12-03T01:07:11Z,comment
UgyS04Irc8ECfxbSueF4AaABAg.9j9SqCbPzJG9j9TSaOwwc-,UgyS04Irc8ECfxbSueF4AaABAg,@wirasipalkon4742,Di bibit,0,0,2022-12-03T01:12:33Z,reply
UgzE2wt7Q9y3NnWAHxV4AaABAg,,@Raja-ku3he,🔥🔥🔥,0,0,2022-12-03T01:07:08Z,comment
UgwF1xJVjaGgQaPw50d4AaABAg,,@zm2092,"Daging semua isinya nih. Suka banget sama kutipan terakhir, ""mau yg dihadapi bandar atau siapapun, asal kita jago mainnya ya no problem"". Perkuat ilmu",42,1,2022-12-03T00:53:42Z,comment
UgwF1xJVjaGgQaPw50d4AaABAg.9j9RITenM3f9jAGY-M88FK,UgwF1xJVjaGgQaPw50d4AaABAg,@inakor6049,Brp kg dagingnya?  😂😂,1,0,2022-12-03T08:38:56Z,reply
Ugx37WEByQNjWZ-tIoR4AaABAg,,@rts9876,Di Indonesia mah insider trading selalu aman dan terlindungi.. sepertinya otoritas bursa memerlukan para insider trading untuk membuat perdagangan saham selalu menarik tiap harinya..,5,0,2022-12-03T00:46:50Z,comment
Ugx6z0WWH3ugbypnyi54AaABAg,,@uzumakiegadimitri6221,"7 bulan sudah kelar , di kramasi bandar , cuci piring.. intinya cuman 1.. apal pola bandar .",0,0,2022-12-03T00:34:21Z,comment
UgzfKAJ8KnvzQdtJMQJ4AaABAg,,@acengjajang4522,udah jarang bahas crypto sekarang,0,0,2022-12-03T00:33:21Z,comment
UgwjLUslM7rFifEoxbt4AaABAg,,@abdullahfaiqmuzzaki4884,tiati bang,0,0,2022-12-03T00:27:52Z,comment
UgxXuEgCC5onFxA3Rld4AaABAg,,@restupamuji4919,Hati Hati Ko,1,0,2022-12-02T23:55:36Z,comment
UgyrYZHRV7xRzspD01p4AaABAg,,@JM-ej8ec,Inilah realita saham yg hrs diwaspadai dan kita sbg ritel hrs byk belajar,33,2,2022-12-02T23:53:06Z,comment
UgyrYZHRV7xRzspD01p4AaABAg.9j9KM_hlU409kwpLph9JYr,UgyrYZHRV7xRzspD01p4AaABAg,@haritspratama4414,"Mending cabut dari pasar saham, inves di usaha riil.",5,0,2023-01-16T11:06:02Z,reply
UgyrYZHRV7xRzspD01p4AaABAg.9j9KM_hlU409n4-ilgemT4,UgyrYZHRV7xRzspD01p4AaABAg,@davidgv5837,@haritspratama4414 SEPAKAT,0,0,2023-03-10T08:22:08Z,reply
Ugz3ShzO5vPdghgiw-54AaABAg,,@lirikhitamputih912,"Ngerii ya,permainan di pasar modal Indonesia. Terkadang juga kasihan sama orang yg kena phom-phom,udh kerja buat ngumpulin uang ternyata,dirampok secara legal.",0,0,2022-12-02T23:51:25Z,comment
UgzzcqVtM5bZePRWRCl4AaABAg,,@olinamd,"Eat the rich the gamestop saga bagus bang di netflux, boleh review nya bang 😁",0,0,2022-12-02T23:32:04Z,comment
Ugz6JQjRiiWFsn3_bJ94AaABAg,,@haruncsgo6604,wow keren ngebuka mata bgt ..,0,0,2022-12-02T23:29:33Z,comment
UgzDFWWK9oGDi5TfeUN4AaABAg,,@AloysiusVamps,Daging wagyu a10 ini 🤣🤣,0,0,2022-12-02T23:23:34Z,comment
UgzjPKuI7yqb0Eepy6Z4AaABAg,,@daniherdian4953,kerennnnnnnnnnn   informasinya,0,0,2022-12-02T23:21:46Z,comment
Ugwsq8my-3UvBZuAd1J4AaABAg,,@nichan7269,Gua save vidio lu sebelum ilang,0,0,2022-12-02T23:18:13Z,comment
UgxHrMqTeM4eplXgNVN4AaABAg,,@wdionooo,gass part 2!!! bang,0,0,2022-12-02T23:03:41Z,comment
Ugx79m--1XPYZI9NU0t4AaABAg,,@terrasamiddha7024,"Seperti kebanyakan hal di dunia ini. Termasuk agama, bisnis, dan politik.  Di dalamnya ada banyak konspirasi di belakangnya.  Dimana orang biasa tidak tau sama sekali.",2,2,2022-12-02T22:53:22Z,comment
Ugx79m--1XPYZI9NU0t4AaABAg.9j9DX9nEZgA9jA04bmmBeB,Ugx79m--1XPYZI9NU0t4AaABAg,@hasrulrulhas6732,betul seperti jd karyawan di suatu perusahaan org² mungkin kagum melihat kita kerja tp mereka tdk tau apa yg terjadi didalamnya. yg mereka liat cuma senyum manis. 😂😂😂,1,0,2022-12-03T06:15:07Z,reply
Ugx79m--1XPYZI9NU0t4AaABAg.9j9DX9nEZgA9jA1Fkh31dJ,Ugx79m--1XPYZI9NU0t4AaABAg,@terrasamiddha7024,@hasrulrulhas6732 Bener bro.,0,0,2022-12-03T06:25:22Z,reply
Ugwcr0OaEguyXdysEZd4AaABAg,,@rofikirawan1536,"Padahal di chanel pak arga Sudah bilang berkali2 bahwa tidak ada kaitannya Analisa2 itu, Ujungnya akhirnya yg menggerakkan harga juga Bandar itu sendiri. ☺",5,1,2022-12-02T22:51:54Z,comment
Ugwcr0OaEguyXdysEZd4AaABAg.9j9DMNtFZjd9jA_yACfCNM,Ugwcr0OaEguyXdysEZd4AaABAg,@SnakeHunt,"Suuuttt,  diem bang. Ekosistem di bursa harus tetap di jaga.",0,0,2022-12-03T11:37:25Z,reply
UgxCisc0HSCuJr7TcOl4AaABAg,,@mrizalabdurrahman1661,Mntap ko trs ulas agar yg baru di saham ada bekal buat trs survive,0,0,2022-12-02T22:46:32Z,comment
UgzqT_XFn146-nTX8nV4AaABAg,,@cutancutan1028,Wkwkw abis berapa bang di goto? WKWKWKWKWK,0,0,2022-12-02T22:34:22Z,comment
UgysYPQ6R1WAeDTGfA14AaABAg,,@yaka169,"Yap, memang sudah curiga tapi semakin jelas disini. Yang saham lokal aja bisa dipompom, apalagi saham luar. Memang jujur kelemahan kita sebagai trader orang luar (bukan insider trader) itu masuknya telat. Bisa jadi masuknya pas sudah dipompom tadi. Yang bisa kita lakukan hanya jeli melihat exitnya",29,0,2022-12-02T22:30:30Z,comment
UgzQWEXawqCIiVXuds94AaABAg,,@TukangJamu,Gmn Ko cara minta ijin ke bandar kalau kita mau masuk dgn uang gede?,0,0,2022-12-02T22:14:57Z,comment
UgxCjKHMENPpLadTVPN4AaABAg,,@great3060,Pemikirannya sama dengan channel Creative Trader....  Jelasin juga dong lu lebih pilih banyak di saham atau kripto? Alasannya kenapa,0,0,2022-12-02T22:09:39Z,comment
UgyEyxYSsfAJSMLrx-t4AaABAg,,@aji_zellboy,solusinya yok part 2 !!!!,0,0,2022-12-02T21:54:41Z,comment
UgwCV4jxteLTel0cfRh4AaABAg,,@fillianamay3157,Ngertii iya bnr si,0,0,2022-12-02T21:46:31Z,comment
UgzFkGEKGoqK0fuMv7l4AaABAg,,@Mrdarmaputra,Di US hampir sebagian besar trader dan investor tau kalo saham itu ada market makernya atau biasa orang Indonesia disebut bandar. Walau bandar itu kurang tepat untuk dijadikan sebuah kata untuk seorang market maker. Tanpa market maker saham gak akan jalan percayalah.,6,4,2022-12-02T21:34:24Z,comment
UgzFkGEKGoqK0fuMv7l4AaABAg.9j94UjmPEa_9j9NiyHE22E,UgzFkGEKGoqK0fuMv7l4AaABAg,@brandonhendriawan8300,👍,0,0,2022-12-03T00:22:30Z,reply
UgzFkGEKGoqK0fuMv7l4AaABAg.9j94UjmPEa_9j9jz7yiNQK,UgzFkGEKGoqK0fuMv7l4AaABAg,@izumi354,Saham INDO di us naik gila2an ya karena ada bandar,0,0,2022-12-03T03:45:41Z,reply
UgzFkGEKGoqK0fuMv7l4AaABAg.9j94UjmPEa_9jActQ3kpyC,UgzFkGEKGoqK0fuMv7l4AaABAg,@KarlZ33,@Itsmesmileyface nyopet . alias ikut arus gan jd harus tau kapan masuk kapan keluar,0,0,2022-12-03T12:02:58Z,reply
UgzFkGEKGoqK0fuMv7l4AaABAg.9j94UjmPEa_9jE4a4RqOYi,UgzFkGEKGoqK0fuMv7l4AaABAg,@-sycho-6191,@KarlZ33 yoi. Ritel bukan kodratnya ngelawan bandar. Yang ada kita ikuti kepentingan mereka. Kayanya viewer cts nih.,1,0,2022-12-04T20:11:28Z,reply
UgzuiTJZseFbt5dTJER4AaABAg,,@duniainilucu1035,"Halo orang yang baru melek tentang adanya market maker di saham. Gue kasi tau yah, bukan cuma di saham yang ada bandarnya, banyak di sektor lain. Bgtu pula yang lu banyak bicarakan yaitu crypto. Jd perbanyak ilmu lagi yah sebelum ngecap sana sini.",0,1,2022-12-02T21:11:35Z,comment
UgzuiTJZseFbt5dTJER4AaABAg.9j91sf70fLP9j9NqHhmxlU,UgzuiTJZseFbt5dTJER4AaABAg,@hausilmu4836,"Semua instrumen ada bandarnya, termasuk forex...siapa bandar forex ?bank sentral,dan bank2 gede seperti jpmorgan...dll",0,0,2022-12-03T00:23:30Z,reply
UgxoAA3D2gQMCUH7ya14AaABAg,,@fungying6578,Dari sekian bnyk videonya..baru x ini gua nga bisa komen soalnya ini realitanya membuktikan kualitas dia👍,12,0,2022-12-02T21:09:06Z,comment
Ugwcr-opdMIS6WNx7DR4AaABAg,,@meriyuki9102,daging ayam semua ini,0,0,2022-12-02T21:05:46Z,comment
Ugw6OKrE4G0ffPqEKKB4AaABAg,,@rifqiprayudha4871,lanjut bg,0,0,2022-12-02T21:01:59Z,comment
UgyUgmZkcmyK9A-F0WV4AaABAg,,@jasonyong2819,tiati ilang ko,0,0,2022-12-02T20:08:57Z,comment
Ugx0uTTiZl_zXaDz8j14AaABAg,,@handyheriyanto8064,Gua butuh part 2 koh!!! Dan solusinya tolong dibuat ko!!!,7,0,2022-12-02T20:02:06Z,comment
Ugylte86VMgwH3LMnQB4AaABAg,,@esadh,Bangke lah niatnya nonton biar tidur malah jadi seger lagi mata. Dah jam 3 pagi ini 😭,1,0,2022-12-02T19:45:51Z,comment
Ugzt96un8P6X6UmdMbF4AaABAg,,@iLoveYukiyama,PART 2 Boss,0,0,2022-12-02T19:32:53Z,comment
UgxvjoXdthDSsOqdrCJ4AaABAg,,@BeyondthePeaks,Part 2 gua subscribe 2x,0,0,2022-12-02T19:30:46Z,comment
UgwFGJe87cFTlEd_usB4AaABAg,,@BeyondthePeaks,Part 2 om,0,0,2022-12-02T19:30:22Z,comment
Ugz1mQZC7oeuhhhMt594AaABAg,,@vidiagungadhyaksa225,Careful,0,0,2022-12-02T19:27:41Z,comment
UgzuxsMod5Nw3GPQYJB4AaABAg,,@RidhoYudistira1304,"Mantap koh ,setuju bgt sama yg disampaikan. Video ini pasti bakal viral.",2,0,2022-12-02T19:21:02Z,comment
